,Appearance is good,Product has good quality,Product offers a high cost-to-value ratio or is affordable,Product is environmentally friendly,Brand of the product is good,Recommends the product,Product is easy to purchase,Appearance is poor,Product has poor quality,Cost-to-value ratio is low or price is high,It's inconvenient to purchase the product,Product has effective anti-counterfeiting features,Anti-counterfeiting features are poor or it's difficult to determine authenticity,Purchase channel of the product,Material quality of coil or pod is good,Quality of liquid or oil is good,Material quality of coil or pod is poor,Quality of liquid or oil is poor,Liquid or oil capacity is too small,Poor coil or pod contact,Battery is easy to use,Battery has good battery life,Battery is safe,Battery is not easy to use,Poor battery life,Battery is not safe,Poor battery quality,Product is not rechargeable or the battery is unusable,Preheating time is long,Preheating operation is complex,Product doesn't need preheating functionality,Temperature control is good,Airflow adjustment is good,Pressure adjustment is good,Buttons are user-friendly,Product is easy to operate,Poor temperature control,Poor airflow adjustment,Poor pressure adjustment,Buttons are difficult to use,Operation is difficult or complex,Vapor production is appropriate or high,Presence of prompts,Product doesn't clog,Product doesn't leak oil,Flavor is good,Taste is good,Throat hit (hit) is good,Getting a strong sensation (high),Excessive vapor production or too little vapor,Clogging issues,Leaking or oil spillage problems,Issues related to leftover liquid or oil waste,Complaints about a bad taste,"Issues with the ""hit"" or vaping experience",Doesn't provide the desired high or buzz,Different inhalation methods,Waterproof features,Positive hand feel or touch experience,Portability of the product,Clogging when storing or carrying the product,Oil leakage during storage or transportation,Strong or unpleasant odor,Product deterioration during storage or transportation,Poor hand feel or touch experience,Lack of portability,Using the product at parties or gatherings,Using the product at an amusement park,Using the product on an airplane or during security checks,Using the product at home or indoors,Using the product on the street,Using the product at a bar,Using the product while driving or in a car,Using the product while walking or on foot,Using the product for leisure or entertainment,Using the product as a smoking cessation aid,Using the product for stress relief or anxiety reduction,Novel or well-designed external appearance,"Product's stylish, unique, attractive, or cool appearance",Product's youthful appearance,Product's simple external design,Product's attractive colors,Good material quality or texture,"Product's high quality, durability, or reliability without issues",Drop resistance or sturdiness,Well-known brand,Trust in or recommend the brand,Positive or unique brand image,Recommendations from store staff,Recommendations from online sources,Criticism of poor material quality or texture,Product's external appearance as unattractive,Cheap or low-quality feel,"Criticism of the product's quality, durability, or stability",Lack of drop resistance or fragility,Recent decline in product quality,Absence of anti-counterfeiting measures,Difficulties with scanning QR codes or anti-counterfeiting processes,Product might be fake due to incorrect colors,Product might be fake due to an incorrect taste,QR code or verification code was damaged,The product was purchased from a dispensary or through a legitimate channel,"The product was obtained through the gray market, an unofficial channel, or from underground sources",The product was received as a gift from someone else,The coil or pod material is unsafe,The color of the liquid or oil is not good,The liquid or oil has low transparency or appears cloudy,The liquid or oil has been exposed to sunlight,The liquid or oil has air bubbles,The liquid or oil has oxidized,The quality of the liquid or oil has deteriorated recently,"Poor contact with the coil or pod, or that it can't be used after insertion",The coil or pod wire has detached,The coil or pod is not stable,Fast charging,The battery has high power output or heats up quickly,Long battery life or extended battery durability,The battery is durable or has a long lifespan,"Abnormal battery warnings, low battery alerts, or low-temperature alerts",The charging time is excessively long,Unstable charging,"Short battery life, the need for frequent charging, or rapid battery deterioration","The battery is not durable or has a short lifespan, especially after some use",Issues related to not removing the coil or pod during charging,Difficulty in adjusting temperature or complex temperature adjustment,"Inaccurate temperature control, excessively high or low temperatures",The product cannot be temperature adjusted,Absence of high-temperature protection or control,Difficulty in adjusting voltage or complex voltage adjustment,The product lacks adjustable airflow,Difficulty in adjusting voltage or complex voltage adjustment (Note: This is a repeated item),Inaccurate voltage control,"Problems caused by the inability to adjust voltage, such as clogging or oil explosions",Vibration alerts,Blinking or light indicators,A strong and rapid high or intoxicating effect,A long-lasting high or intoxicating effect,Clogging at low temperatures,Difficult-to-resolve clogging issues,Clogging being more severe than before,Oil leakage at high temperatures,Difficult-to-resolve oil leakage problems,Oil leakage caused by blinking,Oil leakage being more severe than before,Wasting liquid or oil due to a dead battery,Wasting liquid or oil due to condensation,Recent poor taste compared to before,A burnt taste,A slow and gradual high or intoxicating effect,A short-lasting high or intoxicating effect,The product allows for normal inhalation,The product has a long-lasting blinker or a prolonged inhale feature,The product has a compact or appropriately sized design,The product is discreet enough,The product is convenient to put in pockets or is pocket-friendly,The product is lightweight,The product experienced clogging when it was new or upon receipt,The product experienced clogging when placed in a car,The product leaked oil when placed near an air conditioner,The product leaked oil when it was new or upon receipt,The product leaked oil when placed in a car,The product leaked oil when carried in a pocket,The product leaked oil during a flight or due to low pressure,The product had a noticeable odor during security checks,The product's surface is excessively smooth,The product's edges are sharp or uncomfortable to hold,The product's casing shows signs of wear or damage,"The product's size is either too large, too small, or not suitable",The product is not discreet,The product is heavy
"i love this pen, i came up on one while at Coachella, dope af, hits great, hella danky cartridges",1. Yes,2. Yes,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. Yes,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. Yes,7. Yes,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. Yes,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. Yes,34. No,35. No,36. No,37. Yes,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. Yes,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. Yes,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. Yes,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. Yes,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
Never had a problem with it. Lasts usually 2 days and charges in 40 minutes this battery will last you if you follow the instructions in the users manual. The thin sleek design is perfect to stash anywhere smoke anywhere discreetly.,1. Yes,2. Yes,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. Yes,22. Yes,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. Yes,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. Yes,3. Yes,4. No,5. No,6. No,7. No,8. No,9. Yes,10. Yes,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. Yes,19. Yes,20. Yes,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. Yes,29. Yes,30. No,31. No,32. No,33. No,34. No,35. No,36. Yes,37. Yes,38. No,39. Yes,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. Yes,32. No,33. Yes,34. Yes,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. Yes,28. Yes,29. Yes,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
does anybody know for how long to charge a stiiizy starter pack? is it possible to over charge it???,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. Yes,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
I got this as a valentines gift. My battery last me for 3 days. Wow. I love this pen 😍,1. No,2. No,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. Yes,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. Yes,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. Yes,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. Yes,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. Yes,34. Yes,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
Let me start by staying my battery came charged and ready to use out the box 🤘thank you for this I don't want to charge a battery before I medicate 👍👍 this is innovation at it's finest ⭐⭐⭐⭐⭐ it also comes with a user friendly guide and the USB cable to charge it when not medicating 😁,1. No,2. Yes,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. Yes,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. Yes,37. No,38. No,39. No,40. No,41. No,42. No,1. Yes,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. Yes,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. Yes,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
no vapes flower only,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
"Always can trust their products! 10/10, would recommend STIIIZY to everyone",1. No,2. Yes,3. No,4. No,5. Yes,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
i bought one of these a couple months ago and it hits like a truck!,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. Yes,7. Yes,8. No,9. No,10. No,11. No,12. No,13. Yes,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. Yes,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. Yes,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. Yes,2. No
Great product and the quality of the product is phenomenal,1. No,2. Yes,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. Yes,42. Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
"Classic black, classy black. Device works perfectly and seems sturdy",1. Yes,2. Yes,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. Yes,37. Yes,38. No,39. Yes,40. Yes,41. No,42. Yes,1. Yes,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. Yes,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
I love this kit!!!! I one-hundred percent recommend it. It’s easy to use and charges quickly. ♡,1. No,2. No,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. Yes,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. Yes,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. Yes,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. Yes,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
came in a couple dayz ago and tried this strain for the first time and i rate it 5 stars. coming back soon,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
maybe a lil pricey but its aight,1. No,2. No,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. Yes,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
If you're new to this and not sure what to get I highly recommend picking up this kit. Great quality,1. No,2. Yes,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. Yes,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. Yes,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
This thing is great. I been using it for days and the battery is still good.,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"No
No",1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. Yes,34. Yes,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
"I’ve had a lot of wax pens and this one has by far been my favorite. So convenient and smooth, always tastes great! Happy I found this product. :)",1. No,2. Yes,3. No,4. No,5. No,6. Yes,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. Yes,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. Yes,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. Yes,5. Yes,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. Yes,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. Yes,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. Yes,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. No,26. No,27. No,28. No,29. No,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No,3. No,4. No,5. No,6. No,7. No,8. No,9. No,10. No,11. No,12. No,13. No,14. No,15. No,16. No,17. No,18. No,19. No,20. No,21. No,22. No,23. No,24. No,25. Yes,26. No,27. No,28. No,29. Yes,30. No,31. No,32. No,33. No,34. No,35. No,36. No,37. No,38. No,39. No,40. No,41. No,42. No,1. No,2. No
